State	StateName	Year	Month	Period	Indicator	DataValue	PercentComplete	PercentPendingInvestigation	Footnote
NE	Nebraska	2017	September	12 month-ending	Number of Drug Overdose Deaths	131	100	0.023487962	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Cocaine (T40.5)	34	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Cocaine (T40.5)	37	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Cocaine (T40.5)	40	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Cocaine (T40.5)	48	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Cocaine (T40.5)	48	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Cocaine (T40.5)	49	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Cocaine (T40.5)	50	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Cocaine (T40.5)	47	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Cocaine (T40.5)	51	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Cocaine (T40.5)	50	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Cocaine (T40.5)	48	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Cocaine (T40.5)	44	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Cocaine (T40.5)	48	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Cocaine (T40.5)	45	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Cocaine (T40.5)	44	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Cocaine (T40.5)	40	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Cocaine (T40.5)	43	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Cocaine (T40.5)	41	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Cocaine (T40.5)	44	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Cocaine (T40.5)	46	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Cocaine (T40.5)	45	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Cocaine (T40.5)	51	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Cocaine (T40.5)	51	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Cocaine (T40.5)	53	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Cocaine (T40.5)	52	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Cocaine (T40.5)	52	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Cocaine (T40.5)	52	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Cocaine (T40.5)	53	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Cocaine (T40.5)	50	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Cocaine (T40.5)	51	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Cocaine (T40.5)	47	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Cocaine (T40.5)	47	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Cocaine (T40.5)	47	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Heroin (T40.1)	97	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Heroin (T40.1)	99	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Heroin (T40.1)	100	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Heroin (T40.1)	106	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Heroin (T40.1)	100	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Heroin (T40.1)	99	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Heroin (T40.1)	92	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Heroin (T40.1)	86	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Heroin (T40.1)	87	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Heroin (T40.1)	87	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Heroin (T40.1)	86	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Heroin (T40.1)	79	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Heroin (T40.1)	78	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Heroin (T40.1)	73	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Heroin (T40.1)	67	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Heroin (T40.1)	58	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Heroin (T40.1)	55	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Heroin (T40.1)	51	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Heroin (T40.1)	48	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Heroin (T40.1)	48	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Heroin (T40.1)	39	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Heroin (T40.1)	29	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Heroin (T40.1)	26	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Heroin (T40.1)	26	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Heroin (T40.1)	24	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Heroin (T40.1)	24	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Heroin (T40.1)	26	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Heroin (T40.1)	26	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Heroin (T40.1)	26	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Heroin (T40.1)	27	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Heroin (T40.1)	28	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Heroin (T40.1)	27	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Heroin (T40.1)	26	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Methadone (T40.3)	39	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Methadone (T40.3)	32	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Methadone (T40.3)	32	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Methadone (T40.3)	30	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Methadone (T40.3)	27	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Methadone (T40.3)	25	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Methadone (T40.3)	23	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Methadone (T40.3)	21	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Methadone (T40.3)	21	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Methadone (T40.3)	21	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Methadone (T40.3)	23	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Methadone (T40.3)	23	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Methadone (T40.3)	21	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Methadone (T40.3)	25	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Methadone (T40.3)	26	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Methadone (T40.3)	27	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Methadone (T40.3)	31	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Methadone (T40.3)	29	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Methadone (T40.3)	29	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Methadone (T40.3)	32	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Methadone (T40.3)	30	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Methadone (T40.3)	29	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Methadone (T40.3)	29	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Methadone (T40.3)	28	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Methadone (T40.3)	22	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Methadone (T40.3)	19	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Methadone (T40.3)	17	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Methadone (T40.3)	18	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Methadone (T40.3)	16	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Methadone (T40.3)	17	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Methadone (T40.3)	17	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Methadone (T40.3)	15	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Methadone (T40.3)	14	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	84	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	85	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	77	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	78	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	76	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	76	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	69	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	67	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	69	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Natural & semi-synthetic opioids (T40.2)	69	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Natural & semi-synthetic opioids (T40.2)	70	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Natural & semi-synthetic opioids (T40.2)	63	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	61	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	68	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	70	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	71	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	75	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	70	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	75	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	74	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	74	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Natural & semi-synthetic opioids (T40.2)	69	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Natural & semi-synthetic opioids (T40.2)	68	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Natural & semi-synthetic opioids (T40.2)	68	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Natural & semi-synthetic opioids (T40.2)	62	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Natural & semi-synthetic opioids (T40.2)	52	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Natural & semi-synthetic opioids (T40.2)	50	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Natural & semi-synthetic opioids (T40.2)	53	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Natural & semi-synthetic opioids (T40.2)	50	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Natural & semi-synthetic opioids (T40.2)	55	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Natural & semi-synthetic opioids (T40.2)	55	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Natural & semi-synthetic opioids (T40.2)	53	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Natural & semi-synthetic opioids (T40.2)	51	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Number of Deaths	11,342	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Number of Deaths	11,493	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Number of Deaths	11,545	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Number of Deaths	11,681	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Number of Deaths	11,690	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Number of Deaths	11,644	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Number of Deaths	11,755	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Number of Deaths	11,754	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Number of Deaths	11,775	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Number of Deaths	11,802	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Number of Deaths	11,736	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Number of Deaths	11,724	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Number of Deaths	11,617	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Number of Deaths	11,550	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Number of Deaths	11,567	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Number of Deaths	11,555	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Number of Deaths	11,524	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Number of Deaths	11,531	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Number of Deaths	11,562	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Number of Deaths	11,597	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Number of Deaths	11,632	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Number of Deaths	11,714	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Number of Deaths	11,738	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Number of Deaths	11,909	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Number of Deaths	11,959	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Number of Deaths	11,986	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Number of Deaths	12,051	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Number of Deaths	12,070	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Number of Deaths	12,101	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Number of Deaths	12,160	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Number of Deaths	12,181	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Number of Deaths	12,296	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Number of Deaths	12,299	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Number of Drug Overdose Deaths	350	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Number of Drug Overdose Deaths	360	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Number of Drug Overdose Deaths	367	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Number of Drug Overdose Deaths	394	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Number of Drug Overdose Deaths	402	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Number of Drug Overdose Deaths	416	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Number of Drug Overdose Deaths	424	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Number of Drug Overdose Deaths	426	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Number of Drug Overdose Deaths	449	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Number of Drug Overdose Deaths	449	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Number of Drug Overdose Deaths	444	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Number of Drug Overdose Deaths	415	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Number of Drug Overdose Deaths	417	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Number of Drug Overdose Deaths	428	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Number of Drug Overdose Deaths	435	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Number of Drug Overdose Deaths	430	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Number of Drug Overdose Deaths	439	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Number of Drug Overdose Deaths	428	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Number of Drug Overdose Deaths	441	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Number of Drug Overdose Deaths	449	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Number of Drug Overdose Deaths	446	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Number of Drug Overdose Deaths	442	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Number of Drug Overdose Deaths	443	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Number of Drug Overdose Deaths	458	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Number of Drug Overdose Deaths	458	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Number of Drug Overdose Deaths	446	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Number of Drug Overdose Deaths	439	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Number of Drug Overdose Deaths	446	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Number of Drug Overdose Deaths	444	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Number of Drug Overdose Deaths	455	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Number of Drug Overdose Deaths	460	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Number of Drug Overdose Deaths	465	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Number of Drug Overdose Deaths	462	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Opioids (T40.0-T40.4,T40.6)	317	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Opioids (T40.0-T40.4,T40.6)	325	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Opioids (T40.0-T40.4,T40.6)	330	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Opioids (T40.0-T40.4,T40.6)	356	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Opioids (T40.0-T40.4,T40.6)	365	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Opioids (T40.0-T40.4,T40.6)	378	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Opioids (T40.0-T40.4,T40.6)	384	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Opioids (T40.0-T40.4,T40.6)	389	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Opioids (T40.0-T40.4,T40.6)	413	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Opioids (T40.0-T40.4,T40.6)	412	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Opioids (T40.0-T40.4,T40.6)	407	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Opioids (T40.0-T40.4,T40.6)	378	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Opioids (T40.0-T40.4,T40.6)	376	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Opioids (T40.0-T40.4,T40.6)	388	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Opioids (T40.0-T40.4,T40.6)	398	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Opioids (T40.0-T40.4,T40.6)	393	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Opioids (T40.0-T40.4,T40.6)	400	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Opioids (T40.0-T40.4,T40.6)	389	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Opioids (T40.0-T40.4,T40.6)	400	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Opioids (T40.0-T40.4,T40.6)	403	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Opioids (T40.0-T40.4,T40.6)	400	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Opioids (T40.0-T40.4,T40.6)	397	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Opioids (T40.0-T40.4,T40.6)	399	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Opioids (T40.0-T40.4,T40.6)	415	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Opioids (T40.0-T40.4,T40.6)	414	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Opioids (T40.0-T40.4,T40.6)	404	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Opioids (T40.0-T40.4,T40.6)	395	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Opioids (T40.0-T40.4,T40.6)	405	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Opioids (T40.0-T40.4,T40.6)	404	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Opioids (T40.0-T40.4,T40.6)	415	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Opioids (T40.0-T40.4,T40.6)	419	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Opioids (T40.0-T40.4,T40.6)	425	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Opioids (T40.0-T40.4,T40.6)	421	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Percent with drugs specified	99.71428571	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Percent with drugs specified	99.72222222	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Percent with drugs specified	99.72752044	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Percent with drugs specified	99.74619289	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Percent with drugs specified	99.75124378	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Percent with drugs specified	99.75961538	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Percent with drugs specified	99.76415094	100	0.10208422	
NH	New Hampshire	2015	August	12 month-ending	Percent with drugs specified	99.76525822	100	0.110600647	
NH	New Hampshire	2015	September	12 month-ending	Percent with drugs specified	99.77728285	100	0.118895966	
NH	New Hampshire	2015	October	12 month-ending	Percent with drugs specified	99.5545657	100	0.127097102	
NH	New Hampshire	2015	November	12 month-ending	Percent with drugs specified	99.54954955	100	0.127811861	
NH	New Hampshire	2015	December	12 month-ending	Percent with drugs specified	99.27710843	100	0.136472194	
NH	New Hampshire	2016	January	12 month-ending	Percent with drugs specified	99.28057554	100	0.094688818	
NH	New Hampshire	2016	February	12 month-ending	Percent with drugs specified	99.29906542	100	0.034632035	
NH	New Hampshire	2016	March	12 month-ending	Percent with drugs specified	99.31034483	100	0.034581136	
NH	New Hampshire	2016	April	12 month-ending	Percent with drugs specified	98.8372093	100	0.034617049	
NH	New Hampshire	2016	May	12 month-ending	Percent with drugs specified	98.86104784	100	0.03471017	
NH	New Hampshire	2016	June	12 month-ending	Percent with drugs specified	99.06542056	100	0.043361374	
NH	New Hampshire	2016	July	12 month-ending	Percent with drugs specified	99.09297052	100	0.051894136	
NH	New Hampshire	2016	August	12 month-ending	Percent with drugs specified	99.1091314	100	0.051737518	
NH	New Hampshire	2016	September	12 month-ending	Percent with drugs specified	99.10313901	100	0.051581843	
NH	New Hampshire	2016	October	12 month-ending	Percent with drugs specified	99.32126697	100	0.059757555	
NH	New Hampshire	2016	November	12 month-ending	Percent with drugs specified	99.3227991	100	0.059635372	
NH	New Hampshire	2016	December	12 month-ending	Percent with drugs specified	99.56331878	100	0.067176085	
NH	New Hampshire	2017	January	12 month-ending	Percent with drugs specified	99.34497817	100	0.066895225	*Likely underreported due to incomplete data
NH	New Hampshire	2017	February	12 month-ending	Percent with drugs specified	99.32735426	100	0.066744535	*Likely underreported due to incomplete data
NH	New Hampshire	2017	March	12 month-ending	Percent with drugs specified	99.3166287	100	0.066384532	*Likely underreported due to incomplete data
NH	New Hampshire	2017	April	12 month-ending	Percent with drugs specified	99.55156951	100	0.074565037	*Likely underreported due to incomplete data
NH	New Hampshire	2017	May	12 month-ending	Percent with drugs specified	99.54954955	100	0.082637799	*Likely underreported due to incomplete data
NH	New Hampshire	2017	June	12 month-ending	Percent with drugs specified	99.12087912	100	0.082236842	*Likely underreported due to incomplete data
NH	New Hampshire	2017	July	12 month-ending	Percent with drugs specified	99.13043478	100	0.090304573	*Likely underreported due to incomplete data
NH	New Hampshire	2017	August	12 month-ending	Percent with drugs specified	99.13978495	100	0.105725439	*Likely underreported due to incomplete data
NH	New Hampshire	2017	September	12 month-ending	Percent with drugs specified	98.91774892	100	0.130091877	*Likely underreported due to incomplete data
NH	New Hampshire	2015	January	12 month-ending	Psychostimulants with abuse potential (T43.6)	4	100	0.044083936	
NH	New Hampshire	2015	February	12 month-ending	Psychostimulants with abuse potential (T43.6)	5	100	0.104411381	
NH	New Hampshire	2015	March	12 month-ending	Psychostimulants with abuse potential (T43.6)	6	100	0.1039411	
NH	New Hampshire	2015	April	12 month-ending	Psychostimulants with abuse potential (T43.6)	7	100	0.102730931	
NH	New Hampshire	2015	May	12 month-ending	Psychostimulants with abuse potential (T43.6)	8	100	0.102651839	
NH	New Hampshire	2015	June	12 month-ending	Psychostimulants with abuse potential (T43.6)	9	100	0.103057369	
NH	New Hampshire	2015	July	12 month-ending	Psychostimulants with abuse potential (T43.6)	9	100	0.10208422	
